PITA1B;LG;LGKR;ALL;KRK;PITAS;{{N39540000,E019504000},{N39263789,E020042199}}
TIGR1A;LG;LGKR;ALL;HOTEL;TIGRA;{{N40032400,E019000000},{N39465400,E019290000},{N39341000,E019353000}}
TIGR1B;LG;LGKR;ALL;GAR;TIGRA;{{N40032400,E019000000},{N39465400,E019290000},{N39362308,E019543390}}
TSL;LG;LGKR;RW35;KRK;TSL;{{N40271842,E022591876},{N39263789,E020042199}}
ALX2C;LG;LGKV;RW05R;KPL;ALX;{{N40511800,E025572600},{N40445369,E025024576},{N40544559,E024365314}}
ALX2E;LG;LGKV;RW23L;KPL;ALX;{{N40511800,E025572600},{N40445369,E025024576},{N40544559,E024365314}}
LMO1E;LG;LGKV;RW23L;KPL;LMO;{{N39551300,E025141500},{N40344865,E024484625},{N40544559,E024365314}}
LMO2C;LG;LGKV;RW05R;KPL;LMO;{{N39551300,E025141500},{N40344865,E024484625},{N40544559,E024365314}}
PERE1C;LG;LGKV;RW05R;KPL;PEREN;{{N40354800,E023580400},{N40383032,E024153854},{N40544559,E024365314}}
PERE2E;LG;LGKV;RW23L;KPL;PEREN;{{N40354800,E023580400},{N40383032,E024153854},{N40544559,E024365314}}
RODO1C;LG;LGKV;RW05R;KPL;RODOP;{{N41350000,E024110000},{N41105410,E024262260},{N41034529,E024310430},{N40544559,E024365314}}
RODO1E;LG;LGKV;RW23L;KPL;RODOP;{{N41350000,E024110000},{N41105410,E024262260},{N41034529,E024310430},{N40544559,E024365314}}
KORO1C;LG;LGLM;RW04R;LMO15;KOROS;{{N39055900,E024545700},{N39340955,E025055498},{N39405163,E025083353}}
KPL1C;LG;LGLM;RW22L;R333N;KPL;{{N40544559,E024365314},{N40185393,E025002882},{N40075400,E025062400}}
MARI1A;LG;LGMT;ALL;LSV;MARIK;{{N38355900,E026051900},{N39025364,E026193663},{N39065410,E026162439},{N39100600,E026180000},{N39135700,E026253000}}
NILV1A;LG;LGMT;ALL;LSV;NILVA;{{N39192600,E025405800},{N39173683,E025561603},{N39161198,E026101967},{N39101285,E026133441},{N39100600,E026180000},{N39135700,E026253000}}
ALKI1C;LG;LGRP;RW07;RDS;ALKIS;{{N35120000,E030000000},{N36202800,E028045700}}
ALKI1D;LG;LGRP;RW25;RDS;ALKIS;{{N35120000,E030000000},{N36202800,E028045700}}
ASIM1C;LG;LGRP;RW07;RDS;ASIMI;{{N36275600,E027435200},{N36202800,E028045700}}
ASIM1D;LG;LGRP;RW25;RDS;ASIMI;{{N36275600,E027435200},{N36202800,E028045700}}
ASIM1E;LG;LGRP;RW07;PAR06;ASIMI;{{N36275600,E027435200},{N36271112,E027481886},{N36222300,E027502927},{N36220358,E027565676}}
BANR1C;LG;LGRP;RW07;RDS;BANRO;{{N36294100,E027594300},{N36202800,E028045700}}
BANR1D;LG;LGRP;RW25;RDS;BANRO;{{N36294100,E027594300},{N36202800,E028045700}}
EVEN1C;LG;LGRP;RW07;RDS;EVENO;{{N35500000,E030000000},{N36202800,E028045700}}
EVEN1D;LG;LGRP;RW25;RDS;EVENO;{{N35500000,E030000000},{N36202800,E028045700}}
KRC1C;LG;LGRP;RW07;RDS;KRC;{{N35251100,E027090000},{N36013489,E027444767},{N36202800,E028045700}}
KRC1D;LG;LGRP;RW25;RDS;KRC;{{N35251100,E027090000},{N36013489,E027444767},{N36202800,E028045700}}
KRC1E;LG;LGRP;RW07;PAR11;KRC;{{N35251100,E027090000},{N36013489,E027444767},{N36101275,E027515018},{N36150602,E027490558},{N36171879,E027472301},{N36202555,E027510569}}
LOKN1C;LG;LGRP;RW07;RDS;LOKNA;{{N36104600,E027355400},{N36202800,E028045700}}
LOKN1D;LG;LGRP;RW25;RDS;LOKNA;{{N36104600,E027355400},{N36202800,E028045700}}
LOKN1E;LG;LGRP;RW07;PAR11;LOKNA;{{N36104600,E027355400},{N36132400,E027430000},{N36184200,E027455400},{N36202555,E027510569}}
TELR1C;LG;LGRP;RW07;RDS;TELRI;{{N35014900,E028104300},{N35553350,E028060657},{N36202800,E028045700}}
TELR1D;LG;LGRP;RW25;RDS;TELRI;{{N35014900,E028104300},{N35553350,E028060657},{N36202800,E028045700}}
VANE1C;LG;LGRP;RW07;RDS;VANES;{{N36230600,E027435400},{N36202800,E028045700}}
VANE1D;LG;LGRP;RW25;RDS;VANES;{{N36230600,E027435400},{N36202800,E028045700}}
VANE1E;LG;LGRP;RW07;PAR11;VANES;{{N36230600,E027435400},{N36202555,E027510569}}
ENES1G;LG;LGRX;RW36R;ARA;ENESI;{{N38185000,E020151300},{N38120170,E020543483},{N38063500,E021253100}}
ENES1H;LG;LGRX;RW18L;ARA;ENESI;{{N38185000,E020151300},{N38120170,E020543483},{N38063500,E021253100}}
IXON1G;LG;LGRX;RW36R;ARA;IXONI;{{N38185400,E022135600},{N38114620,E021455760},{N38063500,E021253100}}
IXON1H;LG;LGRX;RW18L;ARA;IXONI;{{N38185400,E022135600},{N38114620,E021455760},{N38063500,E021253100}}
KESA1G;LG;LGRX;RW36R;ARA;KESAL;{{N38414900,E020313300},{N38205700,E021041580},{N38063500,E021253100}}
KESA1H;LG;LGRX;RW18L;ARA;KESAL;{{N38414900,E020313300},{N38205700,E021041580},{N38063500,E021253100}}
KOR1G;LG;LGRX;RW36R;ARA;KOR;{{N37554900,E022560900},{N38040200,E021464605},{N38063500,E021253100}}
KOR1H;LG;LGRX;RW18L;ARA;KOR;{{N37554900,E022560900},{N38040200,E021464605},{N38063500,E021253100}}
KRK1G;LG;LGRX;RW36R;ARA;KRK;{{N39263789,E020042199},{N38212565,E021102450},{N38063500,E021253100}}
KRK1H;LG;LGRX;RW18L;ARA;KRK;{{N39263789,E020042199},{N38212565,E021102450},{N38063500,E021253100}}
NEME2G;LG;LGRX;RW36R;ARA;NEMES;{{N37422300,E022345100},{N37594251,E021451232},{N38063500,E021253100}}
NEME2H;LG;LGRX;RW18L;ARA;NEMES;{{N37422300,E022345100},{N37594251,E021451232},{N38063500,E021253100}}
TRL1G;LG;LGRX;RW36R;ARA;TRL;{{N37241700,E022202700},{N37544245,E021405525},{N38063500,E021253100}}
TRL1H;LG;LGRX;RW18L;ARA;TRL;{{N37241700,E022202700},{N37544245,E021405525},{N38063500,E021253100}}
IRA2E;LG;LGSA;RW11;SUD;IRA;{{N35203100,E025110600},{N35262608,E024391645},{N35312700,E024103200}}
IRA2F;LG;LGSA;RW29;SUD;IRA;{{N35203100,E025110600},{N35262608,E024391645},{N35312700,E024103200}}
MIL2E;LG;LGSA;RW11;SUD;MIL;{{N36444400,E024310600},{N35572697,E024193882},{N35312700,E024103200}}
MIL2F;LG;LGSA;RW29;SUD;MIL;{{N36444400,E024310600},{N35572697,E024193882},{N35312700,E024103200}}
OTRE2E;LG;LGSA;RW11;SUD;OTREX;{{N35091600,E024562000},{N35105435,E024305587},{N35260041,E024155612},{N35312700,E024103200}}
OTRE2F;LG;LGSA;RW29;SUD;OTREX;{{N35091600,E024562000},{N35105435,E024305587},{N35260041,E024155612},{N35312700,E024103200}}
PLH2E;LG;LGSA;RW11;SUD;PLH;{{N35133900,E023405100},{N35271898,E024033658},{N35312700,E024103200}}
PLH2F;LG;LGSA;RW29;SUD;PLH;{{N35133900,E023405100},{N35271898,E024033658},{N35312700,E024103200}}
SOKR2E;LG;LGSA;RW11;SUD;SOKRI;{{N36152800,E023281900},{N35423471,E023362128},{N35312700,E024103200}}
SOKR2F;LG;LGSA;RW29;SUD;SOKRI;{{N36152800,E023281900},{N35423471,E023362128},{N35312700,E024103200}}
LARK1A;LG;LGSM;ALL;SAM;LARKI;{{N37235600,E026501800},{N37411500,E026542700}}
ORMO1A;LG;LGSM;ALL;SAM;MES;{{N38150625,E025542068},{N38034100,E026070000},{N37550900,E026250800},{N37503300,E026345100},{N37411500,E026542700}}
URNI1A;LG;LGSM;ALL;SAM;MES;{{N38150625,E025542068},{N38034100,E026070000},{N37515900,E026195200},{N37410600,E026314300},{N37411500,E026542700}}
ASTS1A;LG;LGSR;RW16L;SNI14;ASTIS;{{N36335500,E026135800},{N36363600,E025492400},{N36385920,E025214200},{N36365587,E025231259}}
ASTS1B;LG;LGSR;ALL;SNI;ASTIS;{{N36335500,E026135800},{N36363600,E025492400},{N36234600,E025285900}}
ATLA1A;LG;LGSR;ALL;SNI;ATLAN;{{N35505100,E025253400},{N36044080,E025133789},{N36111260,E025185427},{N36234600,E025285900}}
MIL1A;LG;LGSR;RW16L;SNI14;MIL;{{N36444400,E024310600},{N36385920,E025214200},{N36365587,E025231259}}
MIL1B;LG;LGSR;ALL;SNI;MIL;{{N36444400,E024310600},{N36420000,E024585400},{N36234600,E025285900}}
MIL1C;LG;LGSR;ALL;SNI;MIL;{{N36444400,E024310600},{N36223900,E024514643},{N36223900,E024514643},{N36234600,E025285900}}
AGH1E;LG;LGTG;RW28;TGG;AGH;{{N39130200,E022473300},{N38201700,E023332996}}
ATH1A;LG;LGTG;RW28;TGG;ATV;{{N37531924,E023481619},{N38100114,E023441835},{N38201700,E023332996}}
IXON1A;LG;LGTG;RW28;TGG;IXONI;{{N38185400,E022135600},{N38201700,E023332996}}
OLID1A;LG;LGTG;RW28;TGG;OLIDA;{{N38250600,E024532800},{N38201700,E023332996}}
SKP1D;LG;LGTG;RW28;TGG;SKP;{{N39105031,E023365735},{N38515339,E023385193},{N38201700,E023332996}}
ALIK1D;LG;LGTS;RW10;MKR15;ALIKO;{{N40461900,E022265800},{N40402479,E022392962},{N40370078,E022400495},{N40350198,E022391121}}
ALIK1F;LG;LGTS;RW16;R344J;ALIKO;{{N40461900,E022265800},{N40395907,E022372028},{N40443370,E022485023},{N40405251,E022551664}}
ALIK1H;LG;LGTS;RW34;MKR09;ALIKO;{{N40461900,E022265800},{N40343359,E022464636},{N40171812,E022590201},{N40221996,E023004721}}
ALIK1L;LG;LGTS;RW16;R344J;ALIKO;{{N40461900,E022265800},{N40402479,E022392962},{N40450312,E022505174},{N40405251,E022551664}}
ALIK1P;LG;LGTS;RW34;MKR09;ALIKO;{{N40461900,E022265800},{N40420291,E022361120},{N40395207,E022403573},{N40170821,E022592323},{N40221996,E023004721}}
ARNA1H;LG;LGTS;RW34;MKR09;ARNAS;{{N40314100,E023285000},{N40293210,E023144584},{N40182222,E023051208},{N40221996,E023004721}}
ARNA1P;LG;LGTS;RW34;MKR09;ARNAS;{{N40314100,E023285000},{N40313483,E023190934},{N40222597,E023123441},{N40180617,E023045826},{N40221996,E023004721}}
ARNA2F;LG;LGTS;RW16;R344J;ARNAS;{{N40314100,E023285000},{N40271842,E022591876},{N40443370,E022485023},{N40405251,E022551664}}
ARNA2L;LG;LGTS;RW16;R344J;ARNAS;{{N40314100,E023285000},{N40310741,E022581128},{N40443370,E022485023},{N40405251,E022551664}}
ARNA3D;LG;LGTS;RW10;MKR15;ARNAS;{{N40314100,E023285000},{N40310741,E022581128},{N40312462,E022383106},{N40350198,E022391121}}
EDAS1D;LG;LGTS;RW10;MKR15;EDASI;{{N40272700,E022253900},{N40284685,E022360658},{N40325867,E022383972},{N40350198,E022391121}}
EDAS1F;LG;LGTS;RW16;R344J;EDASI;{{N40272700,E022253900},{N40272008,E022314814},{N40384680,E022392621},{N40443370,E022485023},{N40405251,E022551664}}
EDAS1H;LG;LGTS;RW34;MKR09;EDASI;{{N40272700,E022253900},{N40272017,E022433555},{N40171812,E022590201},{N40221996,E023004721}}
EDAS1L;LG;LGTS;RW16;R344J;EDASI;{{N40272700,E022253900},{N40284685,E022360658},{N40391932,E022414181},{N40443370,E022485023},{N40405251,E022551664}}
EDAS1P;LG;LGTS;RW34;MKR09;EDASI;{{N40272700,E022253900},{N40285522,E022372444},{N40170773,E022570921},{N40170821,E022592323},{N40221996,E023004721}}
FSK1F;LG;LGTS;RW16;R344J;FSK;{{N41055537,E022592936},{N40521466,E022553000},{N40460606,E022534127},{N40405251,E022551664}}
FSK1L;LG;LGTS;RW16;R344J;FSK;{{N41055537,E022592936},{N40521466,E022553000},{N40460606,E022534127},{N40405251,E022551664}}
FSK3D;LG;LGTS;RW10;MKR15;FSK;{{N41055537,E022592936},{N40480690,E022590321},{N40370078,E022400495},{N40350198,E022391121}}
FSK3H;LG;LGTS;RW34;MKR09;FSK;{{N41055537,E022592936},{N40271842,E022591876},{N40172750,E022565958},{N40221996,E023004721}}
FSK3P;LG;LGTS;RW34;MKR09;FSK;{{N41055537,E022592936},{N40310741,E022581128},{N40170773,E022570921},{N40221996,E023004721}}
LEKP1D;LG;LGTS;RW10;MKR15;LEKPO;{{N40064600,E023094300},{N40145478,E023045762},{N40163786,E022530214},{N40350198,E022391121}}
LEKP1F;LG;LGTS;RW16;R344J;LEKPO;{{N40064600,E023094300},{N40271842,E022591876},{N40443370,E022485023},{N40405251,E022551664}}
LEKP1H;LG;LGTS;RW34;MKR09;LEKPO;{{N40064600,E023094300},{N40083525,E023083382},{N40221996,E023004721}}
LEKP1L;LG;LGTS;RW16;R344J;LEKPO;{{N40064600,E023094300},{N40310741,E022581128},{N40443370,E022485023},{N40405251,E022551664}}
LEKP1P;LG;LGTS;RW34;MKR09;LEKPO;{{N40064600,E023094300},{N40083042,E023084624},{N40221996,E023004721}}
LOPO1H;LG;LGTS;RW34;MKR09;LOPOS;{{N40172700,E022300100},{N40222705,E022445663},{N40171812,E022590201},{N40221996,E023004721}}
LOPO1P;LG;LGTS;RW34;MKR09;LOPOS;{{N40172700,E022300100},{N40223979,E022402306},{N40170821,E022592323},{N40221996,E023004721}}
LOPO2F;LG;LGTS;RW16;R344J;LOPOS;{{N40172700,E022300100},{N40184734,E022341139},{N40272020,E022342534},{N40384680,E022392621},{N40443370,E022485023},{N40405251,E022551664}}
LOPO2L;LG;LGTS;RW16;R344J;LOPOS;{{N40172700,E022300100},{N40220799,E022391647},{N40391932,E022414181},{N40450312,E022505174},{N40405251,E022551664}}
LOPO3D;LG;LGTS;RW10;MKR15;LOPOS;{{N40172700,E022300100},{N40220799,E022391647},{N40325867,E022383972},{N40350198,E022391121}}
ODIK1D;LG;LGTS;RW10;MKR15;ODIKO;{{N40581700,E023143100},{N40463742,E023072194},{N40370078,E022400495},{N40350198,E022391121}}
ODIK1F;LG;LGTS;RW16;R344J;ODIKO;{{N40581700,E023143100},{N40470113,E023085214},{N40461336,E022564775},{N40405251,E022551664}}
ODIK1H;LG;LGTS;RW34;MKR09;ODIKO;{{N40581700,E023143100},{N40271842,E022591876},{N40172750,E022565958},{N40221996,E023004721}}
ODIK1L;LG;LGTS;RW16;R344J;ODIKO;{{N40581700,E023143100},{N40463742,E023072194},{N40460446,E022563244},{N40405251,E022551664}}
ODIK1P;LG;LGTS;RW34;MKR09;ODIKO;{{N40581700,E023143100},{N40310741,E022581128},{N40170773,E022570921},{N40221996,E023004721}}
OSMO1D;LG;LGTS;RW10;MKR15;OSMOS;{{N40085200,E023154500},{N40162942,E023093283},{N40163786,E022530214},{N40350198,E022391121}}
OSMO1F;LG;LGTS;RW16;R344J;OSMOS;{{N40085200,E023154500},{N40271842,E022591876},{N40443370,E022485023},{N40405251,E022551664}}
OSMO1H;LG;LGTS;RW34;MKR09;OSMOS;{{N40085200,E023154500},{N40104634,E023140276},{N40102110,E023071546},{N40221996,E023004721}}
OSMO1L;LG;LGTS;RW16;R344J;OSMOS;{{N40085200,E023154500},{N40310741,E022581128},{N40443370,E022485023},{N40405251,E022551664}}
OSMO1P;LG;LGTS;RW34;MKR09;OSMOS;{{N40085200,E023154500},{N40103288,E023142344},{N40102351,E023075355},{N40221996,E023004721}}
ARA1A;LG;LGZA;RW34;ZAK7;ARA;{{N38063500,E021253100},{N37444500,E020530500},{N37380342,E020552770}}
ARA1B;LG;LGZA;RW16;ZAK;ARA;{{N38063500,E021253100},{N37444500,E020530500}}
KESA1A;LG;LGZA;RW34;ZAK7;KESAL;{{N38414900,E020313300},{N38254778,E020305709},{N38064663,E020301686},{N38003994,E020374176},{N37444500,E020530500},{N37380342,E020552770}}
KESA1B;LG;LGZA;RW16;ZAK;KESAL;{{N38414900,E020313300},{N38254778,E020305709},{N38064663,E020301686},{N38003994,E020374176},{N37444500,E020530500}}
KFN1A;LG;LGZA;RW34;ZAK7;KFN;{{N38064663,E020301686},{N38003994,E020374176},{N37444500,E020530500},{N37380342,E020552770}}
KFN1B;LG;LGZA;RW16;ZAK;KFN;{{N38064663,E020301686},{N38003994,E020374176},{N37444500,E020530500}}
ADRE1A;LI;LIBC;RW17;CRN;ADREN;{{N38501800,E017440900},{N38501800,E017440900},{N38551813,E017232060},{N38551813,E017232060},{N38594597,E017045896},{N38594597,E017045896}}
APVA1A;LI;LIBC;RW17;CRN;APVAR;{{N39020600,E015564800},{N39020600,E015564800},{N38585282,E016014266},{N38585282,E016014266},{N38554800,E016111311},{N38554800,E016111311},{N38541017,E016155396},{N38541017,E016155396},{N38581541,E016510053},{N38581541,E016510053},{N38594597,E017045896},{N38594597,E017045896}}
CDC1A;LI;LIBC;RW35;CRN;CDC;{{N38452113,E016220892},{N38533208,E016460544},{N38594597,E017045896}}
CDC2A;LI;LIBC;RW17;CRN;CDC;{{N38452113,E016220892},{N38543991,E016493909},{N38594597,E017045896}}
POLY1A;LI;LIBP;ALL;PES;POLYP;{{N42284200,E015120600},{N42260970,E014110390}}
GEMV1A;LI;LIBC;RW35;CRN;GEMVI;{{N39064600,E017481900},{N39064600,E017481900},{N39024867,E017234979},{N39024867,E017234979},{N38594597,E017045896},{N38594597,E017045896}}
PAOL1A;LI;LIBC;RW17;CRN;PAOLA;{{N39365400,E016022100},{N39365400,E016022100},{N39090209,E016494979},{N39090209,E016494979},{N38594597,E017045896},{N38594597,E017045896}}
SOMA1A;LI;LIBC;RW35;CRN;SOMAS;{{N39073500,E015580800},{N39073500,E015580800},{N38554800,E016111311},{N38554800,E016111311},{N38541017,E016155396},{N38541017,E016155396},{N38581541,E016510053},{N38581541,E016510053},{N38594597,E017045896},{N38594597,E017045896}}
AME1D;LI;LIBD;ALL;BAR;AME;{{N41300000,E015501600},{N41152843,E016285307},{N41083934,E016463522}}
AME1F;LI;LIBD;ALL;BPL;AME;{{N41300000,E015501600},{N41122150,E016272014},{N41063707,E016393762}}
AME1G;LI;LIBD;ALL;MAPIS;AME;{{N41300000,E015501600},{N40590936,E016061125},{N41044400,E016325900}}
AME1H;LI;LIBD;ALL;BPL;AME;{{N41300000,E015501600},{N40590936,E016061125},{N41063707,E016393762}}
BRD1D;LI;LIBD;ALL;BAR;BRD;{{N40363910,E018001030},{N41083934,E016463522}}
BRD1F;LI;LIBD;ALL;BPL;BRD;{{N40363910,E018001030},{N41063707,E016393762}}
DOLO1D;LI;LIBD;ALL;BAR;BRD;{{N40363910,E018001030},{N40531800,E017354200},{N41110300,E017093000},{N41083934,E016463522}}
DOLO1F;LI;LIBD;ALL;BPL;BRD;{{N40363910,E018001030},{N40531800,E017354200},{N41110300,E017093000},{N41063707,E016393762}}
TOPN1D;LI;LIBD;ALL;BAR;TOPNO;{{N40570600,E016063000},{N41083934,E016463522}}
TOPN1E;LI;LIBD;ALL;OSMAL;TOPNO;{{N40570600,E016063000},{N40464600,E016560600},{N41053983,E017111220},{N41125400,E017041500}}
TOPN1F;LI;LIBD;ALL;BPL;TOPNO;{{N40570600,E016063000},{N41063707,E016393762}}
TOPN1G;LI;LIBD;ALL;BPL;TOPNO;{{N40570600,E016063000},{N40464600,E016560600},{N41033337,E017165588},{N41063707,E016393762}}
UREN1D;LI;LIBD;ALL;BAR;URENA;{{N41163600,E018054800},{N41110300,E017093000},{N41083934,E016463522}}
UREN1F;LI;LIBD;ALL;BPL;URENA;{{N41163600,E018054800},{N41110300,E017093000},{N41063707,E016393762}}
VIE1D;LI;LIBD;ALL;BAR;VIE;{{N41544630,E016025670},{N41440701,E016125496},{N41083934,E016463522}}
VIE1E;LI;LIBD;ALL;BAR;VIE;{{N41544630,E016025670},{N41224800,E016514800},{N41083934,E016463522}}
VIE1F;LI;LIBD;ALL;BPL;VIE;{{N41544630,E016025670},{N41440701,E016125496},{N41190205,E016360273},{N41063707,E016393762}}
VIE1G;LI;LIBD;ALL;BPL;VIE;{{N41544630,E016025670},{N41224800,E016514800},{N41063707,E016393762}}
VIE1H;LI;LIBD;ALL;MAPIS;VIE;{{N41544630,E016025670},{N41342758,E016485917},{N41233028,E016492863},{N41061232,E016294159},{N41044400,E016325900}}
VIE1L;LI;LIBD;ALL;BPL;VIE;{{N41544630,E016025670},{N41342758,E016485917},{N41261495,E017071608},{N41063707,E016393762}}
VIE1M;LI;LIBD;ALL;BAR;VIE;{{N41544630,E016025670},{N41342758,E016485917},{N41261495,E017071608},{N41132900,E017064749},{N41125400,E017041500},{N41083934,E016463522}}
DOGU1A;LI;LIBF;ALL;FOG;DOGUS;{{N41011200,E015421200},{N41254611,E015315294}}
EKTO1A;LI;LIBF;ALL;FOG;EKTOL;{{N41063000,E015101800},{N41254611,E015315294}}
BRD1A;LI;LIBG;ALL;GRT;BRD;{{N40363910,E018001030},{N40264520,E017251970}}
BRD1B;LI;LIBG;ALL;GRT;BRD;{{N40363910,E018001030},{N40371455,E017414824},{N40264520,E017251970}}
ROBO1A;LI;LIBG;ALL;GRT;ROBOT;{{N40423600,E017281200},{N40264520,E017251970}}
AME1A;LI;LIBP;ALL;PES;AME;{{N41300000,E015501600},{N42260970,E014110390}}
ANC1A;LI;LIBP;ALL;PES;ANC;{{N43351120,E013281600},{N42260970,E014110390}}
ANC1B;LI;LIBP;ALL;ALIKE;ANC;{{N43351120,E013281600},{N42414108,E014013942},{N42382771,E014224183},{N42333200,E014201000}}
ANC1C;LI;LIBP;ALL;BAKAL;ANC;{{N43351120,E013281600},{N42414108,E014013942},{N42390196,E014213047},{N42340400,E014193200}}
ANED1A;LI;LIBP;ALL;PES;ANEDA;{{N42161200,E013395400},{N42260970,E014110390}}
ARPI1A;LI;LIBP;ALL;PES;ARPIK;{{N42444800,E014473000},{N42260970,E014110390}}
ARPI1B;LI;LIBP;ALL;ALIKE;ARPIK;{{N42444800,E014473000},{N42361860,E014310585},{N42333200,E014201000}}
ARPI1C;LI;LIBP;ALL;BAKAL;ARPIK;{{N42444800,E014473000},{N42361860,E014310585},{N42340400,E014193200}}
NORK1A;LI;LIBP;ALL;PES;NORKI;{{N43044800,E013194200},{N42260970,E014110390}}
NUTR1A;LI;LIBP;ALL;PES;NUTRO;{{N43093600,E014085400},{N42260970,E014110390}}
NUTR1B;LI;LIBP;ALL;ALIKE;NUTRO;{{N43093600,E014085400},{N42431014,E014103766},{N42382771,E014224183},{N42333200,E014201000}}
NUTR1C;LI;LIBP;ALL;BAKAL;NUTRO;{{N43093600,E014085400},{N42431014,E014103766},{N42390196,E014213047},{N42340400,E014193200}}
POLY1B;LI;LIBP;ALL;ALIKE;POLYP;{{N42284200,E015120600},{N42270273,E014335980},{N42353661,E014264972},{N42333200,E014201000}}
POLY1C;LI;LIBP;ALL;BAKAL;POLYP;{{N42284200,E015120600},{N42270273,E014335980},{N42362409,E014255400},{N42340400,E014193200}}
DP32;LI;LIBR;RW32;BRD;DOLON;{{N40531800,E017354200},{N40363910,E018001030},{N40523600,E018005400},{N40563600,E018010600},{N40550600,E018100600},{N40531800,E018090600},{N40363910,E018001030}}
APVA1A;LI;LICA;RW28;CDC;APVAR;{{N39020600,E015564800},{N38452113,E016220892}}
APVA1B;LI;LICA;RW28;DENNY;APVAR;{{N39020600,E015564800},{N38585100,E016013749},{N38541017,E016155396},{N38473316,E016344112},{N38522200,E016310600}}
APVA1C;LI;LICA;RW10;CDC;APVAR;{{N39020600,E015564800},{N38452113,E016220892}}
APVA2D;LI;LICA;RW10;NADIA;APVAR;{{N39020600,E015564800},{N38583386,E015573098},{N38553800,E016031400}}
CDC1B;LI;LICA;RW28;DENNY;CDC;{{N38452113,E016220892},{N38473316,E016344112},{N38522200,E016310600}}
CDC2D;LI;LICA;RW10;NADIA;CDC;{{N38452113,E016220892},{N38525001,E015582944},{N38553800,E016031400}}
CRN1A;LI;LICA;RW28;CDC;CRN;{{N38594597,E017045896},{N38452113,E016220892}}
CRN1B;LI;LICA;RW28;DENNY;CRN;{{N38594597,E017045896},{N38512331,E016394656},{N38522200,E016310600}}
CRN1C;LI;LICA;RW10;CDC;CRN;{{N38594597,E017045896},{N38452113,E016220892}}
CRN2D;LI;LICA;RW10;NADIA;CRN;{{N38594597,E017045896},{N38512331,E016394656},{N38541017,E016155396},{N38525001,E015582944},{N38553800,E016031400}}
DELI1A;LI;LICA;RW28;CDC;DELIK;{{N38371800,E016382400},{N38452113,E016220892}}
DELI1B;LI;LICA;RW28;DENNY;DELIK;{{N38371800,E016382400},{N38394752,E016371463},{N38481285,E016382571},{N38522200,E016310600}}
DELI1C;LI;LICA;RW10;CDC;DELIK;{{N38371800,E016382400},{N38452113,E016220892}}
PIGE1A;LI;LICA;RW28;CDC;PIGER;{{N38324800,E015242400},{N38452113,E016220892}}
PIGE1C;LI;LICA;RW10;CDC;PIGER;{{N38324800,E015242400},{N38452113,E016220892}}
PIGE2D;LI;LICA;RW10;NADIA;PIGER;{{N38324800,E015242400},{N38380996,E015485794},{N38465241,E015501884},{N38553006,E015525879},{N38553800,E016031400}}
RAPI1A;LI;LICA;RW28;CDC;RAPIS;{{N38241200,E016354200},{N38452113,E016220892}}
RAPI1B;LI;LICA;RW28;DENNY;RAPIS;{{N38241200,E016354200},{N38315395,E016304611},{N38394752,E016371463},{N38481285,E016382571},{N38522200,E016310600}}
RAPI1C;LI;LICA;RW10;CDC;RAPIS;{{N38241200,E016354200},{N38452113,E016220892}}
RCA1A;LI;LICA;RW28;CDC;RCA;{{N38043304,E015384378},{N38452113,E016220892}}
RCA1C;LI;LICA;RW10;CDC;RCA;{{N38043304,E015384378},{N38452113,E016220892}}
SOBR1A;LI;LICA;RW28;CDC;SOBRI;{{N39050600,E015074800},{N38452113,E016220892}}
SOBR1C;LI;LICA;RW10;CDC;SOBRI;{{N39050600,E015074800},{N38452113,E016220892}}
SOBR2D;LI;LICA;RW10;NADIA;SOBRI;{{N39050600,E015074800},{N38540859,E015493325},{N38553006,E015525879},{N38553800,E016031400}}
SOMA1A;LI;LICA;RW28;CDC;SOMAS;{{N39073500,E015580800},{N38452113,E016220892}}
SOMA1B;LI;LICA;RW28;DENNY;SOMAS;{{N39073500,E015580800},{N38560094,E016103711},{N38541017,E016155396},{N38473316,E016344112},{N38522200,E016310600}}
SOMA1C;LI;LICA;RW10;CDC;SOMAS;{{N39073500,E015580800},{N38452113,E016220892}}
SOMA2D;LI;LICA;RW10;NADIA;SOMAS;{{N39073500,E015580800},{N39055873,E015595258},{N39015455,E015592514},{N38583386,E015573098},{N38553800,E016031400}}
VULK1A;LI;LICA;RW28;CDC;VULKA;{{N38480000,E015163600},{N38452113,E016220892}}
VULK1C;LI;LICA;RW10;CDC;VULKA;{{N38480000,E015163600},{N38452113,E016220892}}
VULK2D;LI;LICA;RW10;NADIA;VULKA;{{N38480000,E015163600},{N38464813,E015474485},{N38553006,E015525879},{N38553800,E016031400}}
GIAN1A;LI;LICJ;ALL;KOLOR;GIANO;{{N38520600,E012264800},{N38304200,E012462400},{N38310790,E013135650},{N38273000,E013150300}}
GIAN1B;LI;LICJ;ALL;PRS;GIANO;{{N38520600,E012264800},{N38304200,E012462400},{N38223000,E012534800},{N38101955,E013044785}}
KAPI1B;LI;LICJ;ALL;PRS;KAPIL;{{N38212400,E012073000},{N38101955,E013044785}}
KAPI1C;LI;LICJ;ALL;PAL;KAPIL;{{N38212400,E012073000},{N38020223,E013103875}}
LURO1A;LI;LICJ;ALL;KOLOR;LURON;{{N38513000,E013065400},{N38354800,E013080600},{N38273000,E013150300}}
